2019-08-13 22:12:09,649 [   7392]   INFO - il.indexing.FileBasedIndexImpl - Index JavaFxControllerClassIndex will be built. 
2019-08-13 22:12:09,651 [   7394]   INFO - il.indexing.FileBasedIndexImpl - Index javafx.id.name will be built. 
2019-08-13 22:12:09,653 [   7396]   INFO - il.indexing.FileBasedIndexImpl - Index javafx.custom.component will be built. 
2019-08-13 22:12:09,655 [   7398]   INFO - il.indexing.FileBasedIndexImpl - Index yaml.keys.name will be built. 
2019-08-13 22:12:09,662 [   7405]   INFO - pl$FileIndexDataInitialization - Initialization done:623 
2019-08-13 22:12:09,664 [   7407]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index dom.namespaceKey will be built. 
2019-08-13 22:12:09,668 [   7411]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index dom.elementClass will be built. 
2019-08-13 22:12:09,671 [   7414]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.module.name will be built. 
2019-08-13 22:12:09,673 [   7416]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.method.parameter.types will be built. 
2019-08-13 22:12:09,675 [   7418]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.class.extlist will be built. 
2019-08-13 22:12:09,677 [   7420]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.class.shortname will be built. 
2019-08-13 22:12:09,680 [   7423]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index jvm.static.member.type will be built. 
2019-08-13 22:12:09,681 [   7424]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index jvm.static.member.name will be built. 
2019-08-13 22:12:09,682 [   7425]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.method.name will be built. 
2019-08-13 22:12:09,684 [   7427]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.class.fqn will be built. 
2019-08-13 22:12:09,685 [   7428]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.field.name will be built. 
